"path","type","class","length","dim","is_list_like","preview"
"<root>$results$meanSaA$scen_48[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.387050945622, 150.240996581842, 149.886805213421, 445.912621559733, 435.189057993638, 438.474218831844, 648.491990674123, 657.648482452719, 642.73432081704, 809.288742467596, 801.21424401069, 804.547023640924, 899.032133854498, 912.254766177435, 918.929269871927, 993.848944608514, 988.378464778976, 990.766432561836, 1062.77473593204, 1065.5245468802, 1066.22220818336, 1086.00714897759, 1091.94747021015, 1085.33567508589), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_48[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 152.015666440818, 148.359906134195, 149.479847329038, 438.979193687099, 445.177434275687, 435.081694091535, 657.547103254922, 650.986573258686, 653.694456708251, 790.357919872087, 801.982212024119, 807.849907579716, 913.537918781563, 908.50949792815, 910.704498617446, 1002.04475102164, 1004.63742991562, 1005.2952248586, 1046.15367562062, 1051.87600341344, 1045.50684297265, 1101.52602117263, 1084.72248824464, 1076.14177556463), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_49","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_49[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.719076950538, 148.440421603283, 150.414625978473, 450.127096677114, 438.231630251352, 444.400018396587, 649.318533110714, 637.131293710377, 648.764587112498, 804.082975042061, 800.386814417357, 807.715890442569, 903.346257301881, 906.650029587936, 910.609159217606, 994.132409369044, 1005.60327694144, 981.062692596431, 1066.1611879341, 1050.83752058572, 1050.47243623975, 1088.24093096966, 1083.4849943821, 1083.82052847105), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_49[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 153.452419321744, 149.397146676597, 151.500006271564, 439.538699336483, 431.288875742409, 439.163720506922, 653.317417221674, 650.314286714102, 656.269160984587, 794.150555869786, 797.054971066317, 800.535524586906, 913.798477298819, 924.342406077482, 901.784899255306, 1005.23769148072, 990.789662266533, 990.445439883193, 1048.3054839616, 1043.72407715706, 1044.04729806844, 1096.10210407985, 1101.98896132953, 1093.32973319565), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_49[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.842738410165, 147.030298548549, 149.714904718269, 442.245636273133, 440.212747929546, 444.243739743413, 645.247326644201, 647.607163991383, 650.435113726861, 803.339320702258, 812.608708639545, 792.777933411258, 924.006362876221, 910.725851174288, 910.409444741117, 988.402313449512, 984.082701319518, 984.387452464529, 1055.8781736549, 1061.54899944587, 1053.20754115178, 1078.30641524822, 1088.64190687205, 1083.53778180085), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_49[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.765557820386, 150.072527703254, 151.446729457982, 436.782805728382, 438.380234086475, 440.294538522799, 652.713198070585, 660.24457576963, 644.132070896647, 812.313286045029, 800.638110922451, 800.359951420762, 908.531419433389, 904.560866869456, 904.840991659314, 995.542278017476, 1000.8890566204, 993.024253085961, 1038.73553762444, 1048.69174515198, 1043.77492742284, 1095.06468778939, 1082.58196916298, 1098.52666714284), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_49[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 148.903229225585, 149.447807074935, 150.100410860045, 441.836626386242, 446.93478975175, 436.027863376192, 660.004544911586, 650.518465124491, 650.292460529369, 798.708940161222, 795.218344500621, 795.464608052145, 915.094417167579, 920.00913285309, 912.779868998206, 979.379221188754, 988.766502571862, 984.13064585582, 1054.87882768703, 1042.8541904781, 1058.21376192659, 1105.01061917657, 1097.13018501037, 1080.46860007984), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_50","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_50[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.988687811381, 148.242778535982, 149.665313356029, 436.93277140247, 444.831910946379, 435.958259267172, 650.312553207921, 649.236193215001, 650.224484276046, 813.055520277098, 785.93255175809, 792.379675984354, 909.677939470454, 920.532024483292, 920.017078708335, 995.850829930893, 986.763317781966, 984.007015136741, 1040.84641327098, 1052.49602978827, 1051.83707064516, 1089.91313896603, 1082.5270483326, 1075.26477278252), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_50[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 148.954353887206, 151.647242368084, 148.622133841081, 440.211574479208, 439.482961560924, 440.151958586862, 660.607610225142, 638.570198303448, 643.808486737287, 799.716869864136, 809.258922622674, 808.806223040295, 915.378035593043, 907.024867860191, 904.491296741853, 981.369475369779, 992.353399514653, 991.732095179726, 1049.91632652691, 1042.80128509104, 1035.80551506573, 1109.85662173545, 1105.80495712451, 1094.84024003027), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_50[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.072127663366, 149.823736895769, 150.051804063703, 447.180536152404, 432.262903466949, 435.808821791395, 649.76995676461, 657.522874630923, 657.155056220239, 804.7279433785, 797.38449921775, 795.157183948881, 902.066891501514, 912.163225816499, 911.592127892476, 989.92110786823, 983.212640228695, 976.616628490546, 1069.12793836901, 1065.22495869793, 1054.66261654292, 1087.10368306627, 1090.34373887465, 1085.14878734041), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_50[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 152.447910051956, 147.362353454642, 148.571189247066, 439.844278425275, 445.092407442471, 444.843422672162, 653.841453995031, 647.874905614422, 646.065211958466, 793.025838682649, 801.901736981538, 801.399672872506, 909.92748298999, 903.761113745568, 897.698113056967, 1008.03491331935, 1004.35496105804, 994.396181311898, 1047.20996992622, 1050.33112460402, 1045.32681349306, 1097.00670559537, 1081.56631932217, 1092.36270645041), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_50[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.946913099525, 151.736047991751, 151.651166820055, 442.600368858175, 438.561474569762, 437.336451171885, 644.333493929653, 651.545161297499, 651.137234208911, 799.936248782408, 794.515264831268, 789.185154335795, 926.577546586473, 923.194964204869, 914.040934337199, 987.369400216152, 990.312203198076, 985.593852722026, 1056.74957878453, 1041.87581219108, 1052.27600162654, 1079.56992560782, 1099.39547157046, 1082.38659929643), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_51","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_51[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 147.751501177959, 149.381229213672, 150.279935651539, 438.22402069773, 446.469876047112, 445.862651279321, 654.860923013641, 650.250738989522, 651.0683270681, 788.643851667341, 792.300860224296, 788.97317987226, 911.070061884234, 919.350190730512, 913.936255734146, 1009.62555071725, 988.354991755232, 985.479480130812, 1045.11518838494, 1040.40592588225, 1057.73689170311, 1097.36446468873, 1097.92975492014, 1087.96721215744), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_51[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.39455251059, 152.205639561516, 151.998631117951, 443.29047096308, 440.169731008292, 440.723175246098, 640.773129479714, 643.74444893224, 641.040708646211, 800.940713744382, 808.219947894956, 803.460444601447, 928.039647628984, 908.487921714405, 905.844774665696, 985.394320477227, 980.954158688982, 997.294783605785, 1057.09420910382, 1057.63875473959, 1048.04180987644, 1068.93946543417, 1085.97122648043, 1097.72134411981), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_51[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 151.121751464686, 150.057862843736, 150.246537015715, 433.754118417037, 435.765473123363, 433.935248929743, 650.76432991731, 656.678707664652, 652.811611238676, 815.859030882623, 798.670700408268, 796.347054651162, 905.766496600279, 901.68513576462, 916.705306142692, 996.688825726457, 997.202254468753, 988.153706454927, 1029.71232908796, 1046.11907138023, 1057.43799204202, 1090.66840746596, 1073.01713574911, 1085.51401876438), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_51[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 147.870722187626, 148.556411292055, 147.932471226049, 440.51739255941, 444.520971342226, 441.903244530796, 662.885462592131, 648.919944081718, 647.031981904069, 796.278238769476, 792.690229243622, 805.894774630938, 916.148314556643, 916.620254107642, 908.302901892912, 970.871624568648, 986.340838729931, 997.012963925331, 1050.64387875162, 1033.64036012529, 1045.67864192899, 1117.00082756467, 1083.70204532735, 1093.82873261548), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_51[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.176383827072, 151.541240230304, 150.648833362771, 448.722466985443, 439.268885224547, 437.990880058139, 646.976069000199, 644.060811260443, 654.789504387637, 805.405111698147, 805.820003611114, 798.508045620143, 892.417351876232, 906.636528529533, 916.446259769749, 990.607085680096, 974.575196689556, 985.925576675905, 1076.00997150725, 1043.93316293001, 1053.68822866629, 1081.95487917471, 1098.31130594444, 1071.55142946579), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_52","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_52[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 148.295164335409, 151.105046687022, 150.631685692492, 441.07822086328, 439.439662123684, 436.982925900083, 656.296347233999, 660.373424909559, 652.582343102628, 797.363699328499, 806.227714416519, 796.885173297723, 917.670228438066, 922.204694379802, 915.272297254399, 975.863611264492, 989.984077515207, 974.038216509924, 1051.97064216261, 1042.67100198064, 1059.64710046262, 1101.33158440333, 1100.48184660627, 1078.95710949626), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_52[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.3675752943, 149.808975723983, 148.971452011392, 444.262142743014, 447.022010708009, 441.748047638702, 647.858005704405, 655.060017963422, 647.4692033044, 806.743057967531, 810.729401652574, 804.634986597274, 897.005945707765, 909.985364180645, 895.328057600031, 991.858034039028, 983.089801867456, 999.095837579043, 1060.91574644357, 1060.09719168494, 1039.36235318447, 1085.75641442944, 1092.0645724856, 1105.53452581247), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_52[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 151.453003207846, 152.393867286821, 150.595925331376, 438.550034630674, 443.425242929086, 438.286845313747, 655.478734598619, 658.717638842716, 653.765926610285, 788.576655567266, 799.987133345622, 787.101589098928, 911.707889874258, 903.648201716551, 918.360820400938, 1000.29198950394, 999.520209302943, 979.970218716788, 1045.91214234028, 1051.98880835769, 1064.96445147072, 1099.87199058134, 1081.42196334165, 1084.85569301023), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_52[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.505693624094, 151.167696453097, 149.415969993323, 443.708681882142, 445.901170908915, 442.549242628501, 640.718532648404, 649.989545843318, 639.520041142879, 801.501441647699, 794.416001509055, 807.350171781045, 919.46031358443, 918.750899460281, 900.780706093209, 986.145734206553, 991.875162165817, 1004.10933995811, 1059.50971569762, 1041.73675367774, 1045.04447491811, 1072.51051618136, 1096.0657349337, 1096.56297387656), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_52[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 151.264323368912, 152.011762809858, 150.869059986989, 433.717160561996, 439.992923340092, 432.905874004411, 651.219921338756, 645.463001226108, 655.972014572099, 808.316759195103, 807.693098426621, 791.895126235788, 906.457190028246, 911.723633909994, 922.969191274628, 998.966303372045, 982.208939181869, 985.327647779933, 1033.15233210131, 1055.84313915632, 1056.32213079852, 1092.52308839848, 1091.31928457266, 1087.81428722873), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_53","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_53[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.547314278913, 151.440188048246, 150.850610160142, 441.787382962645, 439.120664738293, 432.731951521317, 643.414391960117, 643.642664249477, 655.869172095387, 802.53685720185, 808.088586922993, 797.973380237349, 919.883089464911, 906.23238618969, 917.921231206034, 987.453466991042, 980.806357997399, 990.051335714256, 1053.63376110396, 1054.67581447794, 1064.08037967003, 1076.29319208368, 1085.85685890649, 1089.8175289412), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_53[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.609335100902, 149.700226615327, 147.522256200449, 435.542049942233, 435.696572722723, 443.972978033801, 652.061196476503, 656.571976874932, 648.353371442846, 808.688430298823, 796.687812034893, 806.963719741569, 907.659247436211, 901.549278563266, 910.04718737371, 993.426117612306, 994.408625079197, 1003.27578654602, 1036.79619420905, 1046.00890078148, 1049.82422512684, 1092.8197543054, 1075.72526684733, 1083.01308245479), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_53[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 148.480244298489, 148.53292251911, 151.354424329705, 441.395271461018, 444.448722807646, 438.885359130542, 657.059349617793, 647.30884727835, 655.658022290025, 797.942195548317, 792.570794341333, 800.041483405459, 913.149259623433, 914.052372547545, 922.202995714022, 977.550697397105, 986.236963593969, 989.834269405308, 1052.71627708319, 1036.24911026578, 1043.26948309865, 1102.71889761591, 1080.31452155356, 1077.26389496327), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_53[[4]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 150.475660725347, 151.516610048061, 149.620008794503, 444.778636664353, 438.178296619191, 443.830045857863, 648.328033883008, 643.963770402333, 650.033705266935, 802.768579888732, 803.562525316523, 810.72790832002, 898.556701647844, 906.541047343951, 909.847661776597, 992.561061249862, 977.034875393447, 983.654084064439, 1062.25214907954, 1040.66995195526, 1037.73127496462, 1084.52860973867, 1098.16943450863, 1098.34160259008), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_53[[5]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 151.629080681029, 149.378964756542, 151.305697451544, 438.868207551574, 435.913936887733, 440.022815873003, 652.249471159595, 652.894551819675, 658.716425510016, 789.93995749261, 796.959162500177, 799.866076287118, 912.354106805428, 898.08256223034, 904.166885352161, 1001.552026275, 981.203097557821, 978.43234496664, 1044.72939470239, 1057.86963874685, 1058.03548873356, 1094.27225201609, 1090.53671500852, 1081.70655730507), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_54","list","list",5,NA,TRUE,NA
"<root>$results$meanSaA$scen_54[[1]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.782406097962, 149.038974850512, 151.282981788376, 448.99693611994, 434.309916040234, 439.976837544492, 648.504881375916, 645.115482870351, 657.267223862469, 803.861556088703, 807.186089274549, 793.347860433744, 901.777875040339, 911.343998187757, 927.152771162571, 988.991286344409, 979.654117260906, 984.947347447574, 1062.81763324497, 1056.56559491476, 1068.57261815125, 1087.9701772077, 1091.9562820486, 1094.36600734858), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_54[[2]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 153.067137313616, 148.06019865008, 149.99210370835, 438.98791970062, 436.693557635314, 444.919351537672, 653.137514322071, 655.838697535571, 644.595136602417, 792.771758277221, 801.181536868358, 815.079359263799, 909.072798559002, 900.490148189318, 905.355642603326, 1002.08519705954, 996.190418062484, 1007.51132568547, 1048.04466611751, 1051.88449188168, 1054.20578689542, 1094.58475222691, 1069.02892483028, 1102.58345947445), dim = c(3L, 9L)) … (1167 more)"
"<root>$results$meanSaA$scen_54[[3]]","double","matrix|array",1170,"130x9",FALSE,"structure(c(0, 0, 0, 149.654972625211, 148.872803739312, 151.67705166057, 442.123855848787, 443.952349101002, 436.341323238559, 644.127053600242, 650.959998705541, 662.251979401837, 799.184877854068, 791.639690715884, 795.917048442484, 921.108615478975, 915.690182259455, 926.09626906442, 988.156399482225, 991.776806631296, 993.965456215679, 1054.41650443877, 1029.79850557046, 1062.12168114511, 1087.93007854468, 1095.44059746175, 1067.37653449054), dim = c(3L, 9L)) … (1167 more)"
